Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
5311,27/08/20,8:00 AM,Jharkhand,-,-,22349,362,33046
5312,27/08/20,8:00 AM,Karnataka,-,-,211688,5091,300406
5313,27/08/20,8:00 AM,Kerala,-,-,41690,257,64355
5314,27/08/20,8:00 AM,Ladakh,-,-,1580,25,2451
5315,27/08/20,8:00 AM,Madhya Pradesh,-,-,43246,1282,56864
5316,27/08/20,8:00 AM,Maharashtra,-,-,522427,23089,718711
5317,27/08/20,8:00 AM,Manipur,-,-,3829,25,5585
5318,27/08/20,8:00 AM,Meghalaya,-,-,874,8,2050
5319,27/08/20,8:00 AM,Mizoram,-,-,473,0,967
5320,27/08/20,8:00 AM,Nagaland,-,-,2611,9,3778
5321,27/08/20,8:00 AM,Odisha,-,-,62813,441,87602
5322,27/08/20,8:00 AM,Puducherry,-,-,7486,180,11930
5323,27/08/20,8:00 AM,Punjab,-,-,30231,1219,46090
5324,27/08/20,8:00 AM,Rajasthan,-,-,59579,992,74670
5325,27/08/20,8:00 AM,Sikkim,-,-,1076,3,1486
5326,27/08/20,8:00 AM,Tamil Nadu,-,-,338060,6839,397261
5327,27/08/20,8:00 AM,Telengana,-,-,86095,788,114483
5328,27/08/20,8:00 AM,Tripura,-,-,6697,85,9908
5329,27/08/20,8:00 AM,Uttarakhand,-,-,11524,219,16549
5330,27/08/20,8:00 AM,Uttar Pradesh,-,-,148562,3149,203028
5331,27/08/20,8:00 AM,West Bengal,-,-,117857,2964,147775
5332,28/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2374,42,3018
5333,28/08/20,8:00 AM,Andhra Pradesh,-,-,295248,3633,393090
5334,28/08/20,8:00 AM,Arunachal Pradesh,-,-,2621,5,3633
5335,28/08/20,8:00 AM,Assam,-,-,79307,278,98807
5336,28/08/20,8:00 AM,Bihar,-,-,109175,538,128780
5337,28/08/20,8:00 AM,Chandigarh,-,-,1977,43,3564
5338,28/08/20,8:00 AM,Chhattisgarh,-,-,14607,245,25988
5339,28/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1916,2,2266
5340,28/08/20,8:00 AM,Delhi,-,-,150027,4369,167604
5341,28/08/20,8:00 AM,Goa,-,-,11867,171,15483
5342,28/08/20,8:00 AM,Gujarat,-,-,73475,2962,91179
5343,28/08/20,8:00 AM,Haryana,-,-,48690,646,59298
5344,28/08/20,8:00 AM,Himachal Pradesh,-,-,4008,33,5501
5345,28/08/20,8:00 AM,Jammu and Kashmir,-,-,26721,671,35135
5346,28/08/20,8:00 AM,Jharkhand,-,-,22927,373,34396
5347,28/08/20,8:00 AM,Karnataka,-,-,219554,5232,309792
5348,28/08/20,8:00 AM,Kerala,-,-,43757,267,66761
5349,28/08/20,8:00 AM,Ladakh,-,-,1640,27,2492
5350,28/08/20,8:00 AM,Madhya Pradesh,-,-,44453,1306,58181
5351,28/08/20,8:00 AM,Maharashtra,-,-,531563,23444,733568
5352,28/08/20,8:00 AM,Manipur,-,-,3957,25,5725
5353,28/08/20,8:00 AM,Meghalaya,-,-,899,8,2129
5354,28/08/20,8:00 AM,Mizoram,-,-,500,0,974
5355,28/08/20,8:00 AM,Nagaland,-,-,2735,9,3784
5356,28/08/20,8:00 AM,Odisha,-,-,65323,448,90986
5357,28/08/20,8:00 AM,Puducherry,-,-,7761,190,12434
5358,28/08/20,8:00 AM,Punjab,-,-,30972,1256,47836
5359,28/08/20,8:00 AM,Rajasthan,-,-,60585,1005,76015
5360,28/08/20,8:00 AM,Sikkim,-,-,1151,3,1542
5361,28/08/20,8:00 AM,Tamil Nadu,-,-,343930,6948,403242
5362,28/08/20,8:00 AM,Telengana,-,-,87675,799,117415
5363,28/08/20,8:00 AM,Tripura,-,-,6839,89,10414
5364,28/08/20,8:00 AM,Uttarakhand,-,-,11775,228,17277
5365,28/08/20,8:00 AM,Uttar Pradesh,-,-,152893,3217,208419
5366,28/08/20,8:00 AM,West Bengal,-,-,121046,3017,150772
5367,29/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2444,42,3050
5368,29/08/20,8:00 AM,Andhra Pradesh,-,-,303711,3714,403616
5369,29/08/20,8:00 AM,Arunachal Pradesh,-,-,2709,5,3745
5370,29/08/20,8:00 AM,Assam,-,-,81070,286,101367
5371,29/08/20,8:00 AM,Bihar,-,-,112452,558,131057
5372,29/08/20,8:00 AM,Chandigarh,-,-,2107,45,3724
5373,29/08/20,8:00 AM,Chhattisgarh,-,-,15109,251,27233
5374,29/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1960,2,2290
5375,29/08/20,8:00 AM,Delhi,-,-,151473,4389,169412
5376,29/08/20,8:00 AM,Goa,-,-,12296,175,16006
5377,29/08/20,8:00 AM,Gujarat,-,-,74525,2976,92452
5378,29/08/20,8:00 AM,Haryana,-,-,49710,661,60596
5379,29/08/20,8:00 AM,Himachal Pradesh,-,-,4149,33,5637
5380,29/08/20,8:00 AM,Jammu and Kashmir,-,-,27372,678,35831
5381,29/08/20,8:00 AM,Jharkhand,-,-,23850,381,35321
5382,29/08/20,8:00 AM,Karnataka,-,-,227018,5368,318752
5383,29/08/20,8:00 AM,Kerala,-,-,45854,274,69304
5384,29/08/20,8:00 AM,Ladakh,-,-,1714,28,2540
5385,29/08/20,8:00 AM,Madhya Pradesh,-,-,45396,1323,59433
5386,29/08/20,8:00 AM,Maharashtra,-,-,543170,23775,747995
5387,29/08/20,8:00 AM,Manipur,-,-,4057,27,5843
5388,29/08/20,8:00 AM,Meghalaya,-,-,958,10,2240
5389,29/08/20,8:00 AM,Mizoram,-,-,509,0,1003
5390,29/08/20,8:00 AM,Nagaland,-,-,2850,9,3805
5391,29/08/20,8:00 AM,Odisha,-,-,67826,456,94668
5392,29/08/20,8:00 AM,Puducherry,-,-,8080,199,13024
5393,29/08/20,8:00 AM,Punjab,-,-,33008,1307,49378
5394,29/08/20,8:00 AM,Rajasthan,-,-,62033,1017,77370
5395,29/08/20,8:00 AM,Sikkim,-,-,1184,3,1576
5396,29/08/20,8:00 AM,Tamil Nadu,-,-,349682,7050,409238
5397,29/08/20,8:00 AM,Telengana,-,-,89350,808,120166
5398,29/08/20,8:00 AM,Tripura,-,-,7037,94,10857
5399,29/08/20,8:00 AM,Uttarakhand,-,-,12124,239,17865
5400,29/08/20,8:00 AM,Uttar Pradesh,-,-,157879,3294,213824
5401,29/08/20,8:00 AM,West Bengal,-,-,124332,3073,153754
5402,30/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2519,44,3081
5403,30/08/20,8:00 AM,Andhra Pradesh,-,-,312687,3796,414164
5404,30/08/20,8:00 AM,Arunachal Pradesh,-,-,2754,5,3877
5405,30/08/20,8:00 AM,Assam,-,-,82510,289,103794
5406,30/08/20,8:00 AM,Bihar,-,-,114772,561,133003
5407,30/08/20,8:00 AM,Chandigarh,-,-,2248,45,3985
5408,30/08/20,8:00 AM,Chhattisgarh,-,-,15818,262,28746
5409,30/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1998,2,2306
5410,30/08/20,8:00 AM,Delhi,-,-,152922,4404,171366
5411,30/08/20,8:00 AM,Goa,-,-,12729,178,16553
5412,30/08/20,8:00 AM,Gujarat,-,-,75636,2989,93734
5413,30/08/20,8:00 AM,Haryana,-,-,50711,670,61987
5414,30/08/20,8:00 AM,Himachal Pradesh,-,-,4308,34,5781
5415,30/08/20,8:00 AM,Jammu and Kashmir,-,-,28020,685,36377
5416,30/08/20,8:00 AM,Jharkhand,-,-,25103,397,36857
5417,30/08/20,8:00 AM,Karnataka,-,-,235128,5483,327076
5418,30/08/20,8:00 AM,Kerala,-,-,48079,280,71701
5419,30/08/20,8:00 AM,Ladakh,-,-,1745,32,2603
5420,30/08/20,8:00 AM,Madhya Pradesh,-,-,46413,1345,60875
5421,30/08/20,8:00 AM,Maharashtra,-,-,554711,24103,764281
5422,30/08/20,8:00 AM,Manipur,-,-,4186,28,5960
5423,30/08/20,8:00 AM,Meghalaya,-,-,1035,10,2283
5424,30/08/20,8:00 AM,Mizoram,-,-,584,0,1008
5425,30/08/20,8:00 AM,Nagaland,-,-,2917,9,3851
5426,30/08/20,8:00 AM,Odisha,-,-,70714,470,97920
5427,30/08/20,8:00 AM,Puducherry,-,-,8511,211,13556
5428,30/08/20,8:00 AM,Punjab,-,-,34091,1348,50848
5429,30/08/20,8:00 AM,Rajasthan,-,-,62971,1030,78777
5430,30/08/20,8:00 AM,Sikkim,-,-,1195,3,1602
5431,30/08/20,8:00 AM,Tamil Nadu,-,-,355727,7137,415590
5432,30/08/20,8:00 AM,Telengana,-,-,90988,818,123090
5433,30/08/20,8:00 AM,Tripura,-,-,7232,98,11307
5434,30/08/20,8:00 AM,Uttarakhand,-,-,12586,250,18571
5435,30/08/20,8:00 AM,Uttar Pradesh,-,-,162741,3356,219457
5436,30/08/20,8:00 AM,West Bengal,-,-,127644,3126,156766
5437,31/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2586,45,3104
5438,31/08/20,8:00 AM,Andhra Pradesh,-,-,321754,3884,424767
5439,31/08/20,8:00 AM,Arunachal Pradesh,-,-,2822,7,4034
5440,31/08/20,8:00 AM,Assam,-,-,83927,296,105774
5441,31/08/20,8:00 AM,Bihar,-,-,117124,578,135035
5442,31/08/20,8:00 AM,Chandigarh,-,-,2296,52,4155
5443,31/08/20,8:00 AM,Chhattisgarh,-,-,16303,269,30092
5444,31/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2042,2,2340
5445,31/08/20,8:00 AM,Delhi,-,-,154171,4426,173390
5446,31/08/20,8:00 AM,Goa,-,-,13186,183,17004
5447,31/08/20,8:00 AM,Gujarat,-,-,76731,3006,95009
5448,31/08/20,8:00 AM,Haryana,-,-,51620,682,63282
5449,31/08/20,8:00 AM,Himachal Pradesh,-,-,4450,35,5945
5450,31/08/20,8:00 AM,Jammu and Kashmir,-,-,28510,694,37163
5451,31/08/20,8:00 AM,Jharkhand,-,-,26448,410,38435
5452,31/08/20,8:00 AM,Karnataka,-,-,242229,5589,335928
5453,31/08/20,8:00 AM,Kerala,-,-,49849,287,73855
5454,31/08/20,8:00 AM,Ladakh,-,-,1757,34,2638
5455,31/08/20,8:00 AM,Madhya Pradesh,-,-,47467,1374,62433
5456,31/08/20,8:00 AM,Maharashtra,-,-,562401,24399,780689
5457,31/08/20,8:00 AM,Manipur,-,-,4239,28,6112
5458,31/08/20,8:00 AM,Meghalaya,-,-,1049,10,2343
5459,31/08/20,8:00 AM,Mizoram,-,-,589,0,1011
5460,31/08/20,8:00 AM,Nagaland,-,-,3026,9,3922
5461,31/08/20,8:00 AM,Odisha,-,-,73233,482,100934
5462,31/08/20,8:00 AM,Puducherry,-,-,8968,221,14127
5463,31/08/20,8:00 AM,Punjab,-,-,35747,1404,52526
5464,31/08/20,8:00 AM,Rajasthan,-,-,65093,1043,80227
5465,31/08/20,8:00 AM,Sikkim,-,-,1220,3,1627
5466,31/08/20,8:00 AM,Tamil Nadu,-,-,362133,7231,422085
5467,31/08/20,8:00 AM,Telengana,-,-,92837,827,124963
5468,31/08/20,8:00 AM,Tripura,-,-,7433,103,11644
5469,31/08/20,8:00 AM,Uttarakhand,-,-,13066,257,19235
5470,31/08/20,8:00 AM,Uttar Pradesh,-,-,167543,3423,225632
5471,31/08/20,8:00 AM,West Bengal,-,-,130952,3176,159785
5472,1/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2647,46,3132
5473,1/9/2020,8:00 AM,Andhra Pradesh,-,-,330526,3969,434771
5474,1/9/2020,8:00 AM,Arunachal Pradesh,-,-,2885,7,4112
5475,1/9/2020,8:00 AM,Assam,-,-,85461,306,109040
5476,1/9/2020,8:00 AM,Bihar,-,-,119540,582,136457
5477,1/9/2020,8:00 AM,Chandigarh,-,-,2431,56,4346
5478,1/9/2020,8:00 AM,Chhattisgarh,-,-,16989,277,31503
5479,1/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2081,2,2367
5480,1/9/2020,8:00 AM,Delhi,-,-,155678,4444,174748
5481,1/9/2020,8:00 AM,Goa,-,-,13577,192,17418
5482,1/9/2020,8:00 AM,Gujarat,-,-,77756,3020,96300
5483,1/9/2020,8:00 AM,Haryana,-,-,52672,689,64732
5484,1/9/2020,8:00 AM,Himachal Pradesh,-,-,4515,38,6116
5485,1/9/2020,8:00 AM,Jammu and Kashmir,-,-,29015,703,37698
5486,1/9/2020,8:00 AM,Jharkhand,-,-,27143,417,41656
5487,1/9/2020,8:00 AM,Karnataka,-,-,249467,5702,342423
5488,1/9/2020,8:00 AM,Kerala,-,-,51538,294,75385
5489,1/9/2020,8:00 AM,Ladakh,-,-,1874,34,2681
5490,1/9/2020,8:00 AM,Madhya Pradesh,-,-,48657,1394,63965
5491,1/9/2020,8:00 AM,Maharashtra,-,-,573559,24583,792541
5492,1/9/2020,8:00 AM,Manipur,-,-,4330,28,6252
5493,1/9/2020,8:00 AM,Meghalaya,-,-,1162,10,2368
5494,1/9/2020,8:00 AM,Mizoram,-,-,591,0,1011
5495,1/9/2020,8:00 AM,Nagaland,-,-,3067,9,3950
5496,1/9/2020,8:00 AM,Odisha,-,-,77286,492,103536
5497,1/9/2020,8:00 AM,Puducherry,-,-,9334,228,14411
5498,1/9/2020,8:00 AM,Punjab,-,-,37027,1453,53992
5499,1/9/2020,8:00 AM,Rajasthan,-,-,66812,1056,81693
5500,1/9/2020,8:00 AM,Sikkim,-,-,1225,3,1652
5501,1/9/2020,8:00 AM,Tamil Nadu,-,-,368141,7322,428041
5502,1/9/2020,8:00 AM,Telengana,-,-,95162,836,127697
5503,1/9/2020,8:00 AM,Tripura,-,-,7674,113,12153
5504,1/9/2020,8:00 AM,Uttarakhand,-,-,13650,269,19827
5505,1/9/2020,8:00 AM,Uttar Pradesh,-,-,172140,3486,230414
5506,1/9/2020,8:00 AM,West Bengal,-,-,134270,3228,162778
5507,2/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2714,46,3160
5508,2/9/2020,8:00 AM,Andhra Pradesh,-,-,339876,4053,445139
5509,2/9/2020,8:00 AM,Arunachal Pradesh,-,-,2979,7,4212
5510,2/9/2020,8:00 AM,Assam,-,-,86895,315,111724
5511,2/9/2020,8:00 AM,Bihar,-,-,121560,621,138349
5512,2/9/2020,8:00 AM,Chandigarh,-,-,2551,57,4550
5513,2/9/2020,8:00 AM,Chhattisgarh,-,-,17567,287,33387
5514,2/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2122,2,2386
5515,2/9/2020,8:00 AM,Delhi,-,-,156728,4462,177060
5516,2/9/2020,8:00 AM,Goa,-,-,13850,194,18006
5517,2/9/2020,8:00 AM,Gujarat,-,-,78887,3034,97629
5518,2/9/2020,8:00 AM,Haryana,-,-,53835,706,66426
5519,2/9/2020,8:00 AM,Himachal Pradesh,-,-,4688,40,6255
5520,2/9/2020,8:00 AM,Jammu and Kashmir,-,-,29484,717,38223
5521,2/9/2020,8:00 AM,Jharkhand,-,-,28149,428,43833
5522,2/9/2020,8:00 AM,Karnataka,-,-,254626,5837,351481
5523,2/9/2020,8:00 AM,Kerala,-,-,53649,298,76525
5524,2/9/2020,8:00 AM,Ladakh,-,-,1978,35,2733
5525,2/9/2020,8:00 AM,Madhya Pradesh,-,-,49992,1426,65490
5526,2/9/2020,8:00 AM,Maharashtra,-,-,584537,24903,808306
5527,2/9/2020,8:00 AM,Manipur,-,-,4450,29,6382
5528,2/9/2020,8:00 AM,Meghalaya,-,-,1235,12,2440
5529,2/9/2020,8:00 AM,Mizoram,-,-,612,0,1020
5530,2/9/2020,8:00 AM,Nagaland,-,-,3201,9,4003
5531,2/9/2020,8:00 AM,Odisha,-,-,80770,503,106561
5532,2/9/2020,8:00 AM,Puducherry,-,-,9675,240,14766
5533,2/9/2020,8:00 AM,Punjab,-,-,38147,1512,55508
5534,2/9/2020,8:00 AM,Rajasthan,-,-,68124,1069,83163
5535,2/9/2020,8:00 AM,Sikkim,-,-,1237,4,1670
5536,2/9/2020,8:00 AM,Tamil Nadu,-,-,374172,7418,433969
5537,2/9/2020,8:00 AM,Telengana,-,-,97402,846,130589
5538,2/9/2020,8:00 AM,Tripura,-,-,7847,118,12702
5539,2/9/2020,8:00 AM,Uttarakhand,-,-,14076,280,20398
5540,2/9/2020,8:00 AM,Uttar Pradesh,-,-,176677,3542,235757
5541,2/9/2020,8:00 AM,West Bengal,-,-,137616,3283,165721
5542,3/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2758,47,3186
5543,3/9/2020,8:00 AM,Andhra Pradesh,-,-,348330,4125,455531
5544,3/9/2020,8:00 AM,Arunachal Pradesh,-,-,3075,7,4360
5545,3/9/2020,8:00 AM,Assam,-,-,88729,323,115279
5546,3/9/2020,8:00 AM,Bihar,-,-,123794,646,141441
5547,3/9/2020,8:00 AM,Chandigarh,-,-,2670,59,4789
5548,3/9/2020,8:00 AM,Chhattisgarh,-,-,18220,299,35683
5549,3/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2141,2,2435
5550,3/9/2020,8:00 AM,Delhi,-,-,158586,4481,179569
5551,3/9/2020,8:00 AM,Goa,-,-,14059,204,18642
5552,3/9/2020,8:00 AM,Gujarat,-,-,79929,3046,98888
5553,3/9/2020,8:00 AM,Haryana,-,-,54875,721,68218
5554,3/9/2020,8:00 AM,Himachal Pradesh,-,-,4760,43,6416
5555,3/9/2020,8:00 AM,Jammu and Kashmir,-,-,30079,732,38864
5556,3/9/2020,8:00 AM,Jharkhand,-,-,29747,438,44862
5557,3/9/2020,8:00 AM,Karnataka,-,-,260913,5950,361341
5558,3/9/2020,8:00 AM,Kerala,-,-,55778,305,78072
5559,3/9/2020,8:00 AM,Ladakh,-,-,2007,35,2785
5560,3/9/2020,8:00 AM,Madhya Pradesh,-,-,51124,1453,66914
5561,3/9/2020,8:00 AM,Maharashtra,-,-,598496,25195,825739
5562,3/9/2020,8:00 AM,Manipur,-,-,4607,29,6507
5563,3/9/2020,8:00 AM,Meghalaya,-,-,1318,13,2517
5564,3/9/2020,8:00 AM,Mizoram,-,-,661,0,1020
5565,3/9/2020,8:00 AM,Nagaland,-,-,3223,9,4017
5566,3/9/2020,8:00 AM,Odisha,-,-,84073,514,109780
5567,3/9/2020,8:00 AM,Puducherry,-,-,9968,253,15157
5568,3/9/2020,8:00 AM,Punjab,-,-,39742,1618,56989
5569,3/9/2020,8:00 AM,Rajasthan,-,-,70674,1081,84674
5570,3/9/2020,8:00 AM,Sikkim,-,-,1269,4,1704
5571,3/9/2020,8:00 AM,Tamil Nadu,-,-,380063,7516,439959
5572,3/9/2020,8:00 AM,Telengana,-,-,100013,856,133406
5573,3/9/2020,8:00 AM,Tripura,-,-,8033,126,13292
5574,3/9/2020,8:00 AM,Uttarakhand,-,-,14501,291,21234
5575,3/9/2020,8:00 AM,Uttar Pradesh,-,-,181364,3616,241439
5576,3/9/2020,8:00 AM,West Bengal,-,-,140913,3339,168697
5577,4/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2823,48,3223
5578,4/9/2020,8:00 AM,Andhra Pradesh,-,-,358009,4200,465730
5579,4/9/2020,8:00 AM,Arunachal Pradesh,-,-,3167,7,4574
5580,4/9/2020,8:00 AM,Assam,-,-,90700,330,118333
5581,4/9/2020,8:00 AM,Bihar,-,-,124976,672,142967
5582,4/9/2020,8:00 AM,Chandigarh,-,-,2883,63,5065
5583,4/9/2020,8:00 AM,Chhattisgarh,-,-,18950,315,37967
5584,4/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2154,2,2450
5585,4/9/2020,8:00 AM,Delhi,-,-,160114,4500,182306
5586,4/9/2020,8:00 AM,Goa,-,-,14361,212,19355
5587,4/9/2020,8:00 AM,Gujarat,-,-,81055,3062,100213
5588,4/9/2020,8:00 AM,Haryana,-,-,55889,740,70099
5589,4/9/2020,8:00 AM,Himachal Pradesh,-,-,4859,48,6615
5590,4/9/2020,8:00 AM,Jammu and Kashmir,-,-,30759,743,39943
5591,4/9/2020,8:00 AM,Jharkhand,-,-,30886,444,46480
5592,4/9/2020,8:00 AM,Karnataka,-,-,268035,6054,370206
5593,4/9/2020,8:00 AM,Kerala,-,-,57728,315,79625
5594,4/9/2020,8:00 AM,Ladakh,-,-,2039,35,2840
5595,4/9/2020,8:00 AM,Madhya Pradesh,-,-,52215,1483,68586
5596,4/9/2020,8:00 AM,Maharashtra,-,-,612484,25586,843844
5597,4/9/2020,8:00 AM,Manipur,-,-,4774,32,6609
5598,4/9/2020,8:00 AM,Meghalaya,-,-,1393,13,2626
5599,4/9/2020,8:00 AM,Mizoram,-,-,671,0,1040
5600,4/9/2020,8:00 AM,Nagaland,-,-,3324,9,4066
5601,4/9/2020,8:00 AM,Odisha,-,-,87351,522,113411
5602,4/9/2020,8:00 AM,Puducherry,-,-,10279,260,15581
5603,4/9/2020,8:00 AM,Punjab,-,-,41271,1690,58515
5604,4/9/2020,8:00 AM,Rajasthan,-,-,71220,1095,86227
5605,4/9/2020,8:00 AM,Sikkim,-,-,1304,4,1738
5606,4/9/2020,8:00 AM,Tamil Nadu,-,-,386173,7608,445851
5607,4/9/2020,8:00 AM,Telengana,-,-,102024,866,135884
5608,4/9/2020,8:00 AM,Tripura,-,-,8212,129,13816
5609,4/9/2020,8:00 AM,Uttarakhand,-,-,15009,300,22180
5610,4/9/2020,8:00 AM,Uttar Pradesh,-,-,185812,3691,247101
5611,4/9/2020,8:00 AM,West Bengal,-,-,144248,3394,171681
5612,5/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2863,49,3257
5613,5/9/2020,8:00 AM,Andhra Pradesh,-,-,370163,4276,476506
5614,5/9/2020,8:00 AM,Arunachal Pradesh,-,-,3280,7,4775
5615,5/9/2020,8:00 AM,Assam,-,-,92720,345,121224
5616,5/9/2020,8:00 AM,Bihar,-,-,126371,701,144104
5617,5/9/2020,8:00 AM,Chandigarh,-,-,3105,68,5268
5618,5/9/2020,8:00 AM,Chhattisgarh,-,-,19625,337,40634
5619,5/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2180,2,2467
5620,5/9/2020,8:00 AM,Delhi,-,-,161865,4513,185220
5621,5/9/2020,8:00 AM,Goa,-,-,14747,220,19863
5622,5/9/2020,8:00 AM,Gujarat,-,-,82273,3076,101533
5623,5/9/2020,8:00 AM,Haryana,-,-,57171,759,71983
5624,5/9/2020,8:00 AM,Himachal Pradesh,-,-,4965,50,6830
5625,5/9/2020,8:00 AM,Jammu and Kashmir,-,-,31435,755,40990
5626,5/9/2020,8:00 AM,Jharkhand,-,-,32043,447,48039
5627,5/9/2020,8:00 AM,Karnataka,-,-,274196,6170,379486
5628,5/9/2020,8:00 AM,Kerala,-,-,60444,326,82104
5629,5/9/2020,8:00 AM,Ladakh,-,-,2085,35,2935
5630,5/9/2020,8:00 AM,Madhya Pradesh,-,-,53257,1513,70244
5631,5/9/2020,8:00 AM,Maharashtra,-,-,625773,25964,863062
5632,5/9/2020,8:00 AM,Manipur,-,-,4899,35,6699
5633,5/9/2020,8:00 AM,Meghalaya,-,-,1468,14,2734
5634,5/9/2020,8:00 AM,Mizoram,-,-,683,0,1046
5635,5/9/2020,8:00 AM,Nagaland,-,-,3361,10,4107
5636,5/9/2020,8:00 AM,Odisha,-,-,90331,531,116678
5637,5/9/2020,8:00 AM,Puducherry,-,-,10674,280,16164
5638,5/9/2020,8:00 AM,Punjab,-,-,42543,1739,60013
5639,5/9/2020,8:00 AM,Rajasthan,-,-,71899,1108,87797
5640,5/9/2020,8:00 AM,Sikkim,-,-,1329,5,1843
5641,5/9/2020,8:00 AM,Tamil Nadu,-,-,392507,7687,451827
5642,5/9/2020,8:00 AM,Telengana,-,-,104603,877,138395
5643,5/9/2020,8:00 AM,Tripura,-,-,8483,136,14507
5644,5/9/2020,8:00 AM,Uttarakhand,-,-,15511,312,23011
5645,5/9/2020,8:00 AM,Uttar Pradesh,-,-,190818,3762,253175
5646,5/9/2020,8:00 AM,West Bengal,-,-,147553,3452,174659
5647,6/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2904,50,3292
5648,6/9/2020,8:00 AM,Andhra Pradesh,-,-,382104,4347,487331
5649,6/9/2020,8:00 AM,Arunachal Pradesh,-,-,3381,8,4914
5650,6/9/2020,8:00 AM,Assam,-,-,95063,352,123922
5651,6/9/2020,8:00 AM,Bihar,-,-,128503,735,145832
5652,6/9/2020,8:00 AM,Chandigarh,-,-,3290,69,5502
5653,6/9/2020,8:00 AM,Chhattisgarh,-,-,20487,356,43163
5654,6/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2234,2,2537
5655,6/9/2020,8:00 AM,Delhi,-,-,163785,4538,188193
5656,6/9/2020,8:00 AM,Goa,-,-,15281,229,20455
5657,6/9/2020,8:00 AM,Gujarat,-,-,83419,3091,102844
5658,6/9/2020,8:00 AM,Haryana,-,-,58580,781,74272
5659,6/9/2020,8:00 AM,Himachal Pradesh,-,-,4986,54,7018
5660,6/9/2020,8:00 AM,Jammu and Kashmir,-,-,31924,770,42241
5661,6/9/2020,8:00 AM,Jharkhand,-,-,34330,462,49797
5662,6/9/2020,8:00 AM,Karnataka,-,-,283298,6298,389232
5663,6/9/2020,8:00 AM,Kerala,-,-,62555,337,84759
5664,6/9/2020,8:00 AM,Ladakh,-,-,2127,35,2996
5665,6/9/2020,8:00 AM,Madhya Pradesh,-,-,54649,1543,71880
5666,6/9/2020,8:00 AM,Maharashtra,-,-,636574,26276,883862
5667,6/9/2020,8:00 AM,Manipur,-,-,4975,36,6883
5668,6/9/2020,8:00 AM,Meghalaya,-,-,1527,15,2916
5669,6/9/2020,8:00 AM,Mizoram,-,-,718,0,1062
5670,6/9/2020,8:00 AM,Nagaland,-,-,3392,10,4128
5671,6/9/2020,8:00 AM,Odisha,-,-,93774,538,120221
5672,6/9/2020,8:00 AM,Puducherry,-,-,11107,298,16566
5673,6/9/2020,8:00 AM,Punjab,-,-,43849,1808,61527
5674,6/9/2020,8:00 AM,Rajasthan,-,-,73245,1122,89363
5675,6/9/2020,8:00 AM,Sikkim,-,-,1347,5,1901
5676,6/9/2020,8:00 AM,Tamil Nadu,-,-,398366,7748,457697
5677,6/9/2020,8:00 AM,Telengana,-,-,107530,886,140969
5678,6/9/2020,8:00 AM,Tripura,-,-,8745,144,15109
5679,6/9/2020,8:00 AM,Uttarakhand,-,-,16056,330,23961
5680,6/9/2020,8:00 AM,Uttar Pradesh,-,-,195959,3843,259765
5681,6/9/2020,8:00 AM,West Bengal,-,-,150801,3510,177701
5682,7/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2951,50,3332
5683,7/9/2020,8:00 AM,Andhra Pradesh,-,-,394019,4417,498125
5684,7/9/2020,8:00 AM,Arunachal Pradesh,-,-,3472,8,5000
5685,7/9/2020,8:00 AM,Assam,-,-,96826,360,125459
5686,7/9/2020,8:00 AM,Bihar,-,-,130485,750,147661
5687,7/9/2020,8:00 AM,Chandigarh,-,-,3439,71,5763
5688,7/9/2020,8:00 AM,Chhattisgarh,-,-,21198,380,45263
5689,7/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2271,2,2575
5690,7/9/2020,8:00 AM,Delhi,-,-,165973,4567,191449
5691,7/9/2020,8:00 AM,Goa,-,-,15839,236,20829
5692,7/9/2020,8:00 AM,Gujarat,-,-,84631,3105,104179
5693,7/9/2020,8:00 AM,Haryana,-,-,60051,806,76549
5694,7/9/2020,8:00 AM,Himachal Pradesh,-,-,5184,55,7415
